"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2010","Luxembourg","Methane","Professional, scientific and technical activities","Tonne","0.78",""
"2010","Luxembourg","Methane","Administrative and support service activities","Tonne","0.74",""
"2010","Luxembourg","Methane","Public administration and defence; compulsory social security","Tonne","2.7",""
"2010","Luxembourg","Methane","Education","Tonne","3.7",""
"2010","Luxembourg","Methane","Human health and social work activities","Tonne","3.7",""
"2010","Luxembourg","Methane","Arts, entertainment and recreation","Tonne","3.1",""
"2010","Luxembourg","Methane","Other service activities","Tonne","0.74",""
"2010","Luxembourg","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Luxembourg","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Luxembourg","Nitrous oxide","Total - all NACE activities","Tonne","867.77",""
"2010","Luxembourg","Nitrous oxide","Agriculture, forestry and fishing","Tonne","624.03",""
"2010","Luxembourg","Nitrous oxide","Mining and quarrying","Tonne","0.16",""
"2010","Luxembourg","Nitrous oxide","Manufacturing","Tonne","21.08",""
"2010","Luxembourg","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","8.3",""
"2010","Luxembourg","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","50.43",""
"2010","Luxembourg","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","3.1",""
"2010","Luxembourg","Nitrous oxide","Transportation and storage","Tonne","94.87",""
"2010","Luxembourg","Nitrous oxide","Accommodation and food service activities","Tonne","0.15",""
"2010","Luxembourg","Nitrous oxide","Information and communication","Tonne","1.47",""
"2010","Luxembourg","Nitrous oxide","Financial and insurance activities","Tonne","0.76",""
"2010","Luxembourg","Nitrous oxide","Real estate activities","Tonne","0.09",""
"2010","Luxembourg","Nitrous oxide","Professional, scientific and technical activities","Tonne","0.37",""
"2010","Luxembourg","Nitrous oxide","Administrative and support service activities","Tonne","0.59",""
"2010","Luxembourg","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","0.44",""
"2010","Luxembourg","Nitrous oxide","Education","Tonne","0.18",""
"2010","Luxembourg","Nitrous oxide","Human health and social work activities","Tonne","12.25",""
"2010","Luxembourg","Nitrous oxide","Arts, entertainment and recreation","Tonne","0.19",""
"2010","Luxembourg","Nitrous oxide","Other service activities","Tonne","0.11",""
"2010","Luxembourg","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Luxembourg","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Luxembourg","Carbon dioxide","Total - all NACE activities","Tonne","7,480,438",""
"2010","Luxembourg","Carbon dioxide","Agriculture, forestry and fishing","Tonne","63,100",""
"2010","Luxembourg","Carbon dioxide","Mining and quarrying","Tonne","4,400",""
"2010","Luxembourg","Carbon dioxide","Manufacturing","Tonne","1,689,059",""
"2010","Luxembourg","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","1,319,500",""
"2010","Luxembourg","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","17,100",""
"2010","Luxembourg","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","244,200",""
"2010","Luxembourg","Carbon dioxide","Transportation and storage","Tonne","3,485,600",""
"2010","Luxembourg","Carbon dioxide","Accommodation and food service activities","Tonne","24,400",""
"2010","Luxembourg","Carbon dioxide","Information and communication","Tonne","75,600",""
"2010","Luxembourg","Carbon dioxide","Financial and insurance activities","Tonne","195,900",""
"2010","Luxembourg","Carbon dioxide","Real estate activities","Tonne","8,200",""
"2010","Luxembourg","Carbon dioxide","Professional, scientific and technical activities","Tonne","20,171",""
"2010","Luxembourg","Carbon dioxide","Administrative and support service activities","Tonne","31,793",""
"2010","Luxembourg","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","31,300",""
"2010","Luxembourg","Carbon dioxide","Education","Tonne","35,500",""
"2010","Luxembourg","Carbon dioxide","Human health and social work activities","Tonne","40,600",""
"2010","Luxembourg","Carbon dioxide","Arts, entertainment and recreation","Tonne","23,100",""
"2010","Luxembourg","Carbon dioxide","Other service activities","Tonne","8,315",""
"2010","Luxembourg","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Luxembourg","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Hungary","Nitrogen oxides","Total - all NACE activities","Tonne","122,577.18",""
"2010","Hungary","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","24,976.9",""
"2010","Hungary","Nitrogen oxides","Mining and quarrying","Tonne","461.7",""
"2010","Hungary","Nitrogen oxides","Manufacturing","Tonne","17,585.23",""
"2010","Hungary","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","23,317.89",""
"2010","Hungary","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","993.89",""
"2010","Hungary","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","8,097.49",""
"2010","Hungary","Nitrogen oxides","Transportation and storage","Tonne","31,068.43",""
"2010","Hungary","Nitrogen oxides","Accommodation and food service activities","Tonne","382.3",""
"2010","Hungary","Nitrogen oxides","Information and communication","Tonne","1,526.09",""
"2010","Hungary","Nitrogen oxides","Financial and insurance activities","Tonne","721.96",""
"2010","Hungary","Nitrogen oxides","Real estate activities","Tonne","965.2",""
"2010","Hungary","Nitrogen oxides","Professional, scientific and technical activities","Tonne","925.39",""
"2010","Hungary","Nitrogen oxides","Administrative and support service activities","Tonne","2,173.31",""
"2010","Hungary","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,468.99",""
"2010","Hungary","Nitrogen oxides","Education","Tonne","665.76",""
"2010","Hungary","Nitrogen oxides","Human health and social work activities","Tonne","570.94",""
"2010","Hungary","Nitrogen oxides","Arts, entertainment and recreation","Tonne","131.31",""
"2010","Hungary","Nitrogen oxides","Other service activities","Tonne","328",""
"2010","Hungary","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","1.4",""
"2010","Hungary","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Hungary","Methane","Total - all NACE activities","Tonne","310,579.76",""
"2010","Hungary","Methane","Agriculture, forestry and fishing","Tonne","97,741.66",""
"2010","Hungary","Methane","Mining and quarrying","Tonne","15,127.89",""
"2010","Hungary","Methane","Manufacturing","Tonne","2,720.95",""
"2010","Hungary","Methane","Electricity, gas, steam and air conditioning supply","Tonne","23,699.75",""
"2010","Hungary","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","168,213.39",""
"2010","Hungary","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","507.88",""
"2010","Hungary","Methane","Transportation and storage","Tonne","846.11",""
"2010","Hungary","Methane","Accommodation and food service activities","Tonne","58.67",""
"2010","Hungary","Methane","Information and communication","Tonne","187.25",""
"2010","Hungary","Methane","Financial and insurance activities","Tonne","143.02",""
"2010","Hungary","Methane","Real estate activities","Tonne","252.84",""
"2010","Hungary","Methane","Professional, scientific and technical activities","Tonne","176.32",""
"2010","Hungary","Methane","Administrative and support service activities","Tonne","152.51",""
"2010","Hungary","Methane","Public administration and defence; compulsory social security","Tonne","308.86",""
"2010","Hungary","Methane","Education","Tonne","143.36",""
"2010","Hungary","Methane","Human health and social work activities","Tonne","122.48",""
"2010","Hungary","Methane","Arts, entertainment and recreation","Tonne","35.63",""
"2010","Hungary","Methane","Other service activities","Tonne","55.01",""
"2010","Hungary","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0.45",""
"2010","Hungary","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Hungary","Nitrous oxide","Total - all NACE activities","Tonne","12,692.99",""
"2010","Hungary","Nitrous oxide","Agriculture, forestry and fishing","Tonne","10,899.13",""
"2010","Hungary","Nitrous oxide","Mining and quarrying","Tonne","13.76",""
"2010","Hungary","Nitrous oxide","Manufacturing","Tonne","98.19",""
"2010","Hungary","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","253.41",""
"2010","Hungary","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","881.13",""
"2010","Hungary","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","58.83",""
"2010","Hungary","Nitrous oxide","Transportation and storage","Tonne","272.94",""
"2010","Hungary","Nitrous oxide","Accommodation and food service activities","Tonne","2.45",""
"2010","Hungary","Nitrous oxide","Information and communication","Tonne","10.21",""
"2010","Hungary","Nitrous oxide","Financial and insurance activities","Tonne","4.31",""
"2010","Hungary","Nitrous oxide","Real estate activities","Tonne","5.18",""
"2010","Hungary","Nitrous oxide","Professional, scientific and technical activities","Tonne","5.6",""
"2010","Hungary","Nitrous oxide","Administrative and support service activities","Tonne","15.63",""
"2010","Hungary","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","16.47",""
"2010","Hungary","Nitrous oxide","Education","Tonne","3.87",""
"2010","Hungary","Nitrous oxide","Human health and social work activities","Tonne","24.51",""
"2010","Hungary","Nitrous oxide","Arts, entertainment and recreation","Tonne","0.69",""
"2010","Hungary","Nitrous oxide","Other service activities","Tonne","2.05",""
"2010","Hungary","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0.01",""
"2010","Hungary","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Hungary","Carbon dioxide","Total - all NACE activities","Tonne","38,994,691",""
"2010","Hungary","Carbon dioxide","Agriculture, forestry and fishing","Tonne","1,746,496",""
"2010","Hungary","Carbon dioxide","Mining and quarrying","Tonne","491,104",""
"2010","Hungary","Carbon dioxide","Manufacturing","Tonne","9,712,635",""
"2010","Hungary","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","16,427,937",""
"2010","Hungary","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","336,909",""
"2010","Hungary","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","1,584,908",""
"2010","Hungary","Carbon dioxide","Transportation and storage","Tonne","4,032,026",""
"2010","Hungary","Carbon dioxide","Accommodation and food service activities","Tonne","141,248",""
"2010","Hungary","Carbon dioxide","Information and communication","Tonne","473,931",""
"2010","Hungary","Carbon dioxide","Financial and insurance activities","Tonne","328,429",""
"2010","Hungary","Carbon dioxide","Real estate activities","Tonne","557,082",""
"2010","Hungary","Carbon dioxide","Professional, scientific and technical activities","Tonne","407,579",""
"2010","Hungary","Carbon dioxide","Administrative and support service activities","Tonne","456,387",""
"2010","Hungary","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","778,097",""
"2010","Hungary","Carbon dioxide","Education","Tonne","324,829",""
"2010","Hungary","Carbon dioxide","Human health and social work activities","Tonne","277,673",""
"2010","Hungary","Carbon dioxide","Arts, entertainment and recreation","Tonne","78,150",""
"2010","Hungary","Carbon dioxide","Other service activities","Tonne","130,134",""
"2010","Hungary","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","975",""
"2010","Hungary","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Malta","Nitrogen oxides","Total - all NACE activities","Tonne","7,726.12","s"
"2010","Malta","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","248.84","s"
"2010","Malta","Nitrogen oxides","Mining and quarrying","Tonne","1.87","s"
"2010","Malta","Nitrogen oxides","Manufacturing","Tonne","146.02","s"
"2010","Malta","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","4,962.18","s"
"2010","Malta","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","12.52","s"
"2010","Malta","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","167.38","s"
"2010","Malta","Nitrogen oxides","Transportation and storage","Tonne","1,837.24","s"
"2010","Malta","Nitrogen oxides","Accommodation and food service activities","Tonne","9.34","s"
"2010","Malta","Nitrogen oxides","Information and communication","Tonne","17.56","s"
"2010","Malta","Nitrogen oxides","Financial and insurance activities","Tonne","8.9","s"
"2010","Malta","Nitrogen oxides","Real estate activities","Tonne","15.72","s"
"2010","Malta","Nitrogen oxides","Professional, scientific and technical activities","Tonne","28.71","s"
"2010","Malta","Nitrogen oxides","Administrative and support service activities","Tonne","39.01","s"
"2010","Malta","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","33.59","s"
"2010","Malta","Nitrogen oxides","Education","Tonne","22.38","s"
"2010","Malta","Nitrogen oxides","Human health and social work activities","Tonne","21.28","s"
"2010","Malta","Nitrogen oxides","Arts, entertainment and recreation","Tonne","10.34","s"
"2010","Malta","Nitrogen oxides","Other service activities","Tonne","21.06","s"
"2010","Malta","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0.4","s"
"2010","Malta","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0.02","s"
"2010","Malta","Methane","Total - all NACE activities","Tonne","8,276.83","s"
"2010","Malta","Methane","Agriculture, forestry and fishing","Tonne","2,132.01","s"
"2010","Malta","Methane","Mining and quarrying","Tonne","0.37","s"
"2010","Malta","Methane","Manufacturing","Tonne","3.62","s"
"2010","Malta","Methane","Electricity, gas, steam and air conditioning supply","Tonne","72.7","s"
"2010","Malta","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","5,573.2","s"
"2010","Malta","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","5.97","s"
"2010","Malta","Methane","Transportation and storage","Tonne","479.04","s"
"2010","Malta","Methane","Accommodation and food service activities","Tonne","0.64","s"
"2010","Malta","Methane","Information and communication","Tonne","0.8","s"
"2010","Malta","Methane","Financial and insurance activities","Tonne","0.53","s"
"2010","Malta","Methane","Real estate activities","Tonne","0.38","s"
"2010","Malta","Methane","Professional, scientific and technical activities","Tonne","1.15","s"
"2010","Malta","Methane","Administrative and support service activities","Tonne","2.5","s"
"2010","Malta","Methane","Public administration and defence; compulsory social security","Tonne","1.12","s"
"2010","Malta","Methane","Education","Tonne","0.35","s"
"2010","Malta","Methane","Human health and social work activities","Tonne","0.71","s"
"2010","Malta","Methane","Arts, entertainment and recreation","Tonne","0.24","s"
"2010","Malta","Methane","Other service activities","Tonne","0.42","s"
"2010","Malta","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0","s"
"2010","Malta","Methane","Activities of extraterritorial organisations and bodies","Tonne","0.04","s"
"2010","Malta","Nitrous oxide","Total - all NACE activities","Tonne","244.59","s"
"2010","Malta","Nitrous oxide","Agriculture, forestry and fishing","Tonne","140.3","s"
"2010","Malta","Nitrous oxide","Mining and quarrying","Tonne","0.12","s"
"2010","Malta","Nitrous oxide","Manufacturing","Tonne","2.78","s"
"2010","Malta","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","14.55","s"
"2010","Malta","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","36.94","s"
"2010","Malta","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","0.99","s"
"2010","Malta","Nitrous oxide","Transportation and storage","Tonne","45.62","s"
"2010","Malta","Nitrous oxide","Accommodation and food service activities","Tonne","0.04","s"
"2010","Malta","Nitrous oxide","Information and communication","Tonne","0.06","s"
"2010","Malta","Nitrous oxide","Financial and insurance activities","Tonne","0.06","s"
"2010","Malta","Nitrous oxide","Real estate activities","Tonne","0.04","s"
"2010","Malta","Nitrous oxide","Professional, scientific and technical activities","Tonne","0.56","s"
"2010","Malta","Nitrous oxide","Administrative and support service activities","Tonne","0.61","s"
"2010","Malta","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","0.07","s"
"2010","Malta","Nitrous oxide","Education","Tonne","0.04","s"
"2010","Malta","Nitrous oxide","Human health and social work activities","Tonne","1.39","s"
"2010","Malta","Nitrous oxide","Arts, entertainment and recreation","Tonne","0.02","s"
"2010","Malta","Nitrous oxide","Other service activities","Tonne","0.07","s"
"2010","Malta","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0","s"
"2010","Malta","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0.01","s"
"2010","Malta","Carbon dioxide","Total - all NACE activities","Tonne","5,825,455","s"
"2010","Malta","Carbon dioxide","Agriculture, forestry and fishing","Tonne","20,529","s"
"2010","Malta","Carbon dioxide","Mining and quarrying","Tonne","4,327","s"
"2010","Malta","Carbon dioxide","Manufacturing","Tonne","40,418","s"
"2010","Malta","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","1,862,807","s"
"2010","Malta","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","4,353","s"
"2010","Malta","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","48,864","s"
"2010","Malta","Carbon dioxide","Transportation and storage","Tonne","3,752,842","s"
"2010","Malta","Carbon dioxide","Accommodation and food service activities","Tonne","5,173","s"
"2010","Malta","Carbon dioxide","Information and communication","Tonne","6,489","s"
"2010","Malta","Carbon dioxide","Financial and insurance activities","Tonne","4,325","s"
"2010","Malta","Carbon dioxide","Real estate activities","Tonne","3,134","s"
"2010","Malta","Carbon dioxide","Professional, scientific and technical activities","Tonne","9,340","s"
"2010","Malta","Carbon dioxide","Administrative and support service activities","Tonne","21,461","s"
"2010","Malta","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","9,041","s"
"2010","Malta","Carbon dioxide","Education","Tonne","2,870","s"
"2010","Malta","Carbon dioxide","Human health and social work activities","Tonne","5,792","s"
"2010","Malta","Carbon dioxide","Arts, entertainment and recreation","Tonne","1,974","s"
"2010","Malta","Carbon dioxide","Other service activities","Tonne","3,501","s"
"2010","Malta","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0","s"
"2010","Malta","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","336","s"
"2010","Netherlands","Nitrogen oxides","Total - all NACE activities","Tonne","512,289.63",""
"2010","Netherlands","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","64,338.95",""
"2010","Netherlands","Nitrogen oxides","Mining and quarrying","Tonne","4,913.19",""
"2010","Netherlands","Nitrogen oxides","Manufacturing","Tonne","43,207.46",""
"2010","Netherlands","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","23,476.39",""
"2010","Netherlands","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","6,622.81",""
"2010","Netherlands","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","19,058.29",""
"2010","Netherlands","Nitrogen oxides","Transportation and storage","Tonne","308,166.01",""
"2010","Netherlands","Nitrogen oxides","Accommodation and food service activities","Tonne","1,344.06",""
"2010","Netherlands","Nitrogen oxides","Information and communication","Tonne","570.57",""
"2010","Netherlands","Nitrogen oxides","Financial and insurance activities","Tonne","1,241.6",""
"2010","Netherlands","Nitrogen oxides","Real estate activities","Tonne","705.84",""
"2010","Netherlands","Nitrogen oxides","Professional, scientific and technical activities","Tonne","2,263.21",""
"2010","Netherlands","Nitrogen oxides","Administrative and support service activities","Tonne","6,881.72",""
"2010","Netherlands","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","8,488.11",""
"2010","Netherlands","Nitrogen oxides","Education","Tonne","1,143.82",""
"2010","Netherlands","Nitrogen oxides","Human health and social work activities","Tonne","2,109.45",""
"2010","Netherlands","Nitrogen oxides","Arts, entertainment and recreation","Tonne","1,121.01",""
"2010","Netherlands","Nitrogen oxides","Other service activities","Tonne","1,132.21",""
"2010","Netherlands","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Netherlands","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Netherlands","Methane","Total - all NACE activities","Tonne","775,304.65",""
"2010","Netherlands","Methane","Agriculture, forestry and fishing","Tonne","536,185.23",""
"2010","Netherlands","Methane","Mining and quarrying","Tonne","33,051.77",""
"2010","Netherlands","Methane","Manufacturing","Tonne","21,493.91",""
"2010","Netherlands","Methane","Electricity, gas, steam and air conditioning supply","Tonne","4,239.14",""
"2010","Netherlands","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","167,463.7",""
"2010","Netherlands","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","1,042",""
"2010","Netherlands","Methane","Transportation and storage","Tonne","948.36",""
"2010","Netherlands","Methane","Accommodation and food service activities","Tonne","479.67",""
"2010","Netherlands","Methane","Information and communication","Tonne","113.29",""
"2010","Netherlands","Methane","Financial and insurance activities","Tonne","161.19",""
"2010","Netherlands","Methane","Real estate activities","Tonne","189.76",""
"2010","Netherlands","Methane","Professional, scientific and technical activities","Tonne","201.87",""
"2010","Netherlands","Methane","Administrative and support service activities","Tonne","293.11",""
"2010","Netherlands","Methane","Public administration and defence; compulsory social security","Tonne","7,716.66",""
"2010","Netherlands","Methane","Education","Tonne","363.98",""
"2010","Netherlands","Methane","Human health and social work activities","Tonne","746.68",""
"2010","Netherlands","Methane","Arts, entertainment and recreation","Tonne","254.75",""
"2010","Netherlands","Methane","Other service activities","Tonne","220.39",""
"2010","Netherlands","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Netherlands","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Netherlands","Nitrous oxide","Total - all NACE activities","Tonne","26,708.33",""
"2010","Netherlands","Nitrous oxide","Agriculture, forestry and fishing","Tonne","20,238.65",""
"2010","Netherlands","Nitrous oxide","Mining and quarrying","Tonne","27.96",""
"2010","Netherlands","Nitrous oxide","Manufacturing","Tonne","3,944.73",""
"2010","Netherlands","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","461.18",""
"2010","Netherlands","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","804.75",""
"2010","Netherlands","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","83.62",""
"2010","Netherlands","Nitrous oxide","Transportation and storage","Tonne","822.42",""
"2010","Netherlands","Nitrous oxide","Accommodation and food service activities","Tonne","4.52",""
"2010","Netherlands","Nitrous oxide","Information and communication","Tonne","2.9",""
"2010","Netherlands","Nitrous oxide","Financial and insurance activities","Tonne","5.48",""
"2010","Netherlands","Nitrous oxide","Real estate activities","Tonne","2.75",""
"2010","Netherlands","Nitrous oxide","Professional, scientific and technical activities","Tonne","11.94",""
"2010","Netherlands","Nitrous oxide","Administrative and support service activities","Tonne","62.79",""
"2010","Netherlands","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","93.67",""
"2010","Netherlands","Nitrous oxide","Education","Tonne","4.25",""
"2010","Netherlands","Nitrous oxide","Human health and social work activities","Tonne","80.36",""
"2010","Netherlands","Nitrous oxide","Arts, entertainment and recreation","Tonne","4.46",""
"2010","Netherlands","Nitrous oxide","Other service activities","Tonne","4.55",""
"2010","Netherlands","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Netherlands","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Netherlands","Carbon dioxide","Total - all NACE activities","Tonne","174,164,987",""
"2010","Netherlands","Carbon dioxide","Agriculture, forestry and fishing","Tonne","12,168,207",""
"2010","Netherlands","Carbon dioxide","Mining and quarrying","Tonne","2,379,870",""
"2010","Netherlands","Carbon dioxide","Manufacturing","Tonne","45,623,915",""
"2010","Netherlands","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","55,662,848",""
"2010","Netherlands","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","9,231,991",""
"2010","Netherlands","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","5,074,829",""
"2010","Netherlands","Carbon dioxide","Transportation and storage","Tonne","28,322,158",""
"2010","Netherlands","Carbon dioxide","Accommodation and food service activities","Tonne","1,114,179",""
"2010","Netherlands","Carbon dioxide","Information and communication","Tonne","358,732",""
"2010","Netherlands","Carbon dioxide","Financial and insurance activities","Tonne","522,870",""
"2010","Netherlands","Carbon dioxide","Real estate activities","Tonne","494,274",""
"2010","Netherlands","Carbon dioxide","Professional, scientific and technical activities","Tonne","882,121",""
"2010","Netherlands","Carbon dioxide","Administrative and support service activities","Tonne","2,755,795",""
"2010","Netherlands","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","2,099,488",""
"2010","Netherlands","Carbon dioxide","Education","Tonne","911,131",""
"2010","Netherlands","Carbon dioxide","Human health and social work activities","Tonne","1,823,604",""
"2010","Netherlands","Carbon dioxide","Arts, entertainment and recreation","Tonne","697,776",""
"2010","Netherlands","Carbon dioxide","Other service activities","Tonne","630,841",""
"2010","Netherlands","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Netherlands","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Austria","Nitrogen oxides","Total - all NACE activities","Tonne","124,176.98",""
"2010","Austria","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","17,834.92",""
"2010","Austria","Nitrogen oxides","Mining and quarrying","Tonne","2,221.66",""
"2010","Austria","Nitrogen oxides","Manufacturing","Tonne","33,987.46",""
"2010","Austria","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","12,608.18",""
"2010","Austria","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","500.55",""
"2010","Austria","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","5,171.58",""
"2010","Austria","Nitrogen oxides","Transportation and storage","Tonne","30,192.27",""
"2010","Austria","Nitrogen oxides","Accommodation and food service activities","Tonne","603.24",""
"2010","Austria","Nitrogen oxides","Information and communication","Tonne","373.05",""
"2010","Austria","Nitrogen oxides","Financial and insurance activities","Tonne","227.92",""
"2010","Austria","Nitrogen oxides","Real estate activities","Tonne","243.46",""
"2010","Austria","Nitrogen oxides","Professional, scientific and technical activities","Tonne","811.41",""
"2010","Austria","Nitrogen oxides","Administrative and support service activities","Tonne","1,279.97",""
"2010","Austria","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","424.16",""
"2010","Austria","Nitrogen oxides","Education","Tonne","646.87",""
"2010","Austria","Nitrogen oxides","Human health and social work activities","Tonne","361.27",""
"2010","Austria","Nitrogen oxides","Arts, entertainment and recreation","Tonne","411.69",""
"2010","Austria","Nitrogen oxides","Other service activities","Tonne","369.72",""
"2010","Austria","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Austria","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Austria","Methane","Total - all NACE activities","Tonne","278,206.05",""
"2010","Austria","Methane","Agriculture, forestry and fishing","Tonne","185,979.67",""
"2010","Austria","Methane","Mining and quarrying","Tonne","6,248.97",""
"2010","Austria","Methane","Manufacturing","Tonne","2,728.03",""
"2010","Austria","Methane","Electricity, gas, steam and air conditioning supply","Tonne","5,272.73",""
"2010","Austria","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","77,551.13",""
"2010","Austria","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","21.09",""
"2010","Austria","Methane","Transportation and storage","Tonne","144.8",""
"2010","Austria","Methane","Accommodation and food service activities","Tonne","102.84",""
"2010","Austria","Methane","Information and communication","Tonne","8.07",""
"2010","Austria","Methane","Financial and insurance activities","Tonne","1.93",""
"2010","Austria","Methane","Real estate activities","Tonne","1",""
