"TIME","CPA02","AIRPOL","ORIGIN","UNIT","T_COLS","GEO","Value","Flag and Footnotes"
"2005","Health and social work services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","157,620,760","e"
"2005","Sewage and refuse disposal services, sanitation and similar services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","45,942","e"
"2005","Sewage and refuse disposal services, sanitation and similar services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","71,472","e"
"2005","Sewage and refuse disposal services, sanitation and similar services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,388,833","e"
"2005","Sewage and refuse disposal services, sanitation and similar services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","18,975","e"
"2005","Sewage and refuse disposal services, sanitation and similar services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","23,460,930","e"
"2005","Membership organisation services n.e.c.","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","19,803","e"
"2005","Membership organisation services n.e.c.","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","28,353","e"
"2005","Membership organisation services n.e.c.","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","33,044","e"
"2005","Membership organisation services n.e.c.","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,408","e"
"2005","Membership organisation services n.e.c.","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","10,484,780","e"
"2005","Recreational, cultural and sporting services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","101,338","e"
"2005","Recreational, cultural and sporting services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","140,609","e"
"2005","Recreational, cultural and sporting services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","235,288","e"
"2005","Recreational, cultural and sporting services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","12,407","e"
"2005","Recreational, cultural and sporting services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","48,441,250","e"
"2005","Other services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","57,531","e"
"2005","Other services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","70,600","e"
"2005","Other services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","101,877","e"
"2005","Other services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,697","e"
"2005","Other services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","27,366,750","e"
"2005","Private households with employed persons","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","393","e"
"2005","Private households with employed persons","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","759","e"
"2005","Private households with employed persons","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","637","e"
"2005","Private households with employed persons","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","45","e"
"2005","Private households with employed persons","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","475,790","e"
"2005","All CPA products plus direct emissions by private households","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","10,811,251","e"
"2005","All CPA products plus direct emissions by private households","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,339,255","e"
"2005","All CPA products plus direct emissions by private households","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","25,237,614","e"
"2005","All CPA products plus direct emissions by private households","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,444,522","e"
"2005","All CPA products plus direct emissions by private households","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,209,371,770","e"
"2005","Direct emissions by private households","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","468,583","e"
"2005","Direct emissions by private households","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,267,885","e"
"2005","Direct emissions by private households","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","647,226","e"
"2005","Direct emissions by private households","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","35,670","e"
"2005","Direct emissions by private households","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","942,937,910","e"
"2006","Total","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","10,138,159","e"
"2006","Total","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","14,076,649","e"
"2006","Total","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","24,623,694","e"
"2006","Total","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,374,595","e"
"2006","Total","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,338,643,960","e"
"2006","Products of agriculture, hunting and related services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","123,845","e"
"2006","Products of agriculture, hunting and related services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","481,737","e"
"2006","Products of agriculture, hunting and related services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,950,078","e"
"2006","Products of agriculture, hunting and related services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","344,777","e"
"2006","Products of agriculture, hunting and related services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","65,014,210","e"
"2006","Products of forestry, logging and related services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,389","e"
"2006","Products of forestry, logging and related services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","26,319","e"
"2006","Products of forestry, logging and related services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","73,489","e"
"2006","Products of forestry, logging and related services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,963","e"
"2006","Products of forestry, logging and related services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,120,640","e"
"2006","Fish and other fishing products; services incidental to fishing","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","18,836","e"
"2006","Fish and other fishing products; services incidental to fishing","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","59,617","e"
"2006","Fish and other fishing products; services incidental to fishing","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","11,546","e"
"2006","Fish and other fishing products; services incidental to fishing","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","587","e"
"2006","Fish and other fishing products; services incidental to fishing","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,791,490","e"
"2006","Coal and lignite; peat","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,819","e"
"2006","Coal and lignite; peat","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,933","e"
"2006","Coal and lignite; peat","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","176,081","e"
"2006","Coal and lignite; peat","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","138","e"
"2006","Coal and lignite; peat","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,624,300","e"
"2006","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","28,793","e"
"2006","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","42,743","e"
"2006","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","175,920","e"
"2006","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","664","e"
"2006","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","13,598,380","e"
"2006","Uranium and thorium ores","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","213","e"
"2006","Uranium and thorium ores","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,318","e"
"2006","Uranium and thorium ores","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","204","e"
"2006","Uranium and thorium ores","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","11","e"
"2006","Uranium and thorium ores","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","325,330","e"
"2006","Metal ores","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,734","e"
"2006","Metal ores","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,685","e"
"2006","Metal ores","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,048","e"
"2006","Metal ores","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","55","e"
"2006","Metal ores","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","987,450","e"
"2006","Other mining and quarrying products","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","20,929","e"
"2006","Other mining and quarrying products","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","38,102","e"
"2006","Other mining and quarrying products","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","20,574","e"
"2006","Other mining and quarrying products","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","873","e"
"2006","Other mining and quarrying products","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","10,787,700","e"
"2006","Food products and beverages","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","501,141","e"
"2006","Food products and beverages","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,022,163","e"
"2006","Food products and beverages","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,663,249","e"
"2006","Food products and beverages","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","383,201","e"
"2006","Food products and beverages","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","254,046,870","e"
"2006","Tobacco products","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","10,323","e"
"2006","Tobacco products","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","18,298","e"
"2006","Tobacco products","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","70,829","e"
"2006","Tobacco products","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,672","e"
"2006","Tobacco products","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,638,940","e"
"2006","Textiles","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","71,813","e"
"2006","Textiles","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","86,582","e"
"2006","Textiles","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","122,186","e"
"2006","Textiles","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","7,900","e"
"2006","Textiles","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","35,573,590","e"
"2006","Wearing apparel; furs","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","80,030","e"
"2006","Wearing apparel; furs","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","114,626","e"
"2006","Wearing apparel; furs","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","139,396","e"
"2006","Wearing apparel; furs","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","7,888","e"
"2006","Wearing apparel; furs","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","38,168,900","e"
"2006","Leather and leather products","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","31,494","e"
"2006","Leather and leather products","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","48,264","e"
"2006","Leather and leather products","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","97,207","e"
"2006","Leather and leather products","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","6,335","e"
"2006","Leather and leather products","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","15,621,190","e"
"2006","Wood and products of wood and cork (except furniture), articles of straw and plaiting materials","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","22,087","e"
"2006","Wood and products of wood and cork (except furniture), articles of straw and plaiting materials","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","39,385","e"
"2006","Wood and products of wood and cork (except furniture), articles of straw and plaiting materials","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","52,967","e"
"2006","Wood and products of wood and cork (except furniture), articles of straw and plaiting materials","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,010","e"
"2006","Wood and products of wood and cork (except furniture), articles of straw and plaiting materials","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","10,377,050","e"
"2006","Pulp, paper and paper products","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","76,498","e"
"2006","Pulp, paper and paper products","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","90,914","e"
"2006","Pulp, paper and paper products","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","86,516","e"
"2006","Pulp, paper and paper products","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,991","e"
"2006","Pulp, paper and paper products","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","30,523,050","e"
"2006","Printed matter and recorded media","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","54,936","e"
"2006","Printed matter and recorded media","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","74,555","e"
"2006","Printed matter and recorded media","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","70,854","e"
"2006","Printed matter and recorded media","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,254","e"
"2006","Printed matter and recorded media","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","24,672,990","e"
"2006","Coke, refined petroleum products and nuclear fuel","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","446,101","e"
"2006","Coke, refined petroleum products and nuclear fuel","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","334,660","e"
"2006","Coke, refined petroleum products and nuclear fuel","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","810,064","e"
"2006","Coke, refined petroleum products and nuclear fuel","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","8,339","e"
"2006","Coke, refined petroleum products and nuclear fuel","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","135,463,210","e"
"2006","Chemicals, chemical products and man-made fibres","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","450,939","e"
"2006","Chemicals, chemical products and man-made fibres","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","492,995","e"
"2006","Chemicals, chemical products and man-made fibres","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","688,537","e"
"2006","Chemicals, chemical products and man-made fibres","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","99,238","e"
"2006","Chemicals, chemical products and man-made fibres","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","201,424,880","e"
"2006","Rubber and plastic products","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","59,392","e"
"2006","Rubber and plastic products","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","66,377","e"
"2006","Rubber and plastic products","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","84,316","e"
"2006","Rubber and plastic products","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","6,480","e"
"2006","Rubber and plastic products","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","26,214,550","e"
"2006","Other non-metallic mineral products","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","93,551","e"
"2006","Other non-metallic mineral products","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","142,162","e"
"2006","Other non-metallic mineral products","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","51,789","e"
"2006","Other non-metallic mineral products","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,617","e"
"2006","Other non-metallic mineral products","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","58,917,310","e"
"2006","Basic metals","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","183,125","e"
"2006","Basic metals","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","158,473","e"
"2006","Basic metals","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","206,530","e"
"2006","Basic metals","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,897","e"
"2006","Basic metals","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","94,866,290","e"
"2006","Fabricated metal products, except machinery and equipment","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","119,811","e"
"2006","Fabricated metal products, except machinery and equipment","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","125,015","e"
"2006","Fabricated metal products, except machinery and equipment","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","139,288","e"
"2006","Fabricated metal products, except machinery and equipment","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,228","e"
"2006","Fabricated metal products, except machinery and equipment","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","58,270,030","e"
"2006","Machinery and equipment n.e.c.","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","348,489","e"
"2006","Machinery and equipment n.e.c.","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","398,665","e"
"2006","Machinery and equipment n.e.c.","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","430,549","e"
"2006","Machinery and equipment n.e.c.","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","15,239","e"
"2006","Machinery and equipment n.e.c.","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","167,855,130","e"
"2006","Office machinery and computers","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","69,917","e"
"2006","Office machinery and computers","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","88,495","e"
"2006","Office machinery and computers","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","84,391","e"
"2006","Office machinery and computers","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,863","e"
"2006","Office machinery and computers","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","28,495,410","e"
"2006","Electrical machinery and apparatus n.e.c.","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","118,634","e"
"2006","Electrical machinery and apparatus n.e.c.","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","113,637","e"
"2006","Electrical machinery and apparatus n.e.c.","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","114,420","e"
"2006","Electrical machinery and apparatus n.e.c.","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,326","e"
"2006","Electrical machinery and apparatus n.e.c.","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","46,837,030","e"
"2006","Radio, television and communication equipment and apparatus","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","111,071","e"
"2006","Radio, television and communication equipment and apparatus","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","115,196","e"
"2006","Radio, television and communication equipment and apparatus","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","113,210","e"
"2006","Radio, television and communication equipment and apparatus","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,878","e"
"2006","Radio, television and communication equipment and apparatus","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","41,094,550","e"
"2006","Medical, precision and optical instruments, watches and clocks","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","95,935","e"
"2006","Medical, precision and optical instruments, watches and clocks","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","96,252","e"
"2006","Medical, precision and optical instruments, watches and clocks","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","92,817","e"
"2006","Medical, precision and optical instruments, watches and clocks","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,114","e"
"2006","Medical, precision and optical instruments, watches and clocks","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","35,385,740","e"
"2006","Motor vehicles, trailers and semi-trailers","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","399,296","e"
"2006","Motor vehicles, trailers and semi-trailers","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","471,713","e"
"2006","Motor vehicles, trailers and semi-trailers","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","495,722","e"
"2006","Motor vehicles, trailers and semi-trailers","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","19,486","e"
"2006","Motor vehicles, trailers and semi-trailers","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","193,618,430","e"
"2006","Other transport equipment","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","119,674","e"
"2006","Other transport equipment","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","145,296","e"
"2006","Other transport equipment","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","147,903","e"
"2006","Other transport equipment","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,624","e"
"2006","Other transport equipment","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","58,084,220","e"
"2006","Furniture; other manufactured goods n.e.c.","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","130,684","e"
"2006","Furniture; other manufactured goods n.e.c.","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","199,110","e"
"2006","Furniture; other manufactured goods n.e.c.","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","200,731","e"
"2006","Furniture; other manufactured goods n.e.c.","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","9,718","e"
"2006","Furniture; other manufactured goods n.e.c.","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","68,051,850","e"
"2006","Recovered secondary raw materials","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","837","e"
"2006","Recovered secondary raw materials","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,086","e"
"2006","Recovered secondary raw materials","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,907","e"
"2006","Recovered secondary raw materials","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","44","e"
"2006","Recovered secondary raw materials","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","412,490","e"
"2006","Electrical energy, gas, steam and hot water","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,758,637","e"
"2006","Electrical energy, gas, steam and hot water","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","892,047","e"
"2006","Electrical energy, gas, steam and hot water","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","991,805","e"
"2006","Electrical energy, gas, steam and hot water","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,222","e"
"2006","Electrical energy, gas, steam and hot water","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","556,136,200","e"
"2006","Collected and purified water, distribution services of water","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","45,725","e"
"2006","Collected and purified water, distribution services of water","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","32,550","e"
"2006","Collected and purified water, distribution services of water","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","94,526","e"
"2006","Collected and purified water, distribution services of water","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,223","e"
"2006","Collected and purified water, distribution services of water","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,793,710","e"
"2006","Construction work","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","808,803","e"
"2006","Construction work","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,357,076","e"
"2006","Construction work","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,047,483","e"
"2006","Construction work","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","47,035","e"
"2006","Construction work","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","438,484,080","e"
"2006","Trade, maintenance and repair services of motor vehicles and motorcycles; retail trade services of automotive fuel","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","123,623","e"
"2006","Trade, maintenance and repair services of motor vehicles and motorcycles; retail trade services of automotive fuel","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","203,057","e"
"2006","Trade, maintenance and repair services of motor vehicles and motorcycles; retail trade services of automotive fuel","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","223,018","e"
"2006","Trade, maintenance and repair services of motor vehicles and motorcycles; retail trade services of automotive fuel","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","7,361","e"
"2006","Trade, maintenance and repair services of motor vehicles and motorcycles; retail trade services of automotive fuel","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","63,210,100","e"
"2006","Wholesale trade and commission trade services, except of motor vehicles and motorcycles","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","281,784","e"
"2006","Wholesale trade and commission trade services, except of motor vehicles and motorcycles","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","526,415","e"
"2006","Wholesale trade and commission trade services, except of motor vehicles and motorcycles","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","557,645","e"
"2006","Wholesale trade and commission trade services, except of motor vehicles and motorcycles","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","29,027","e"
"2006","Wholesale trade and commission trade services, except of motor vehicles and motorcycles","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","131,861,110","e"
"2006","Retail trade services, except of motor vehicles and motorcycles; repair services of personal and household goods","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","298,607","e"
"2006","Retail trade services, except of motor vehicles and motorcycles; repair services of personal and household goods","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","454,464","e"
"2006","Retail trade services, except of motor vehicles and motorcycles; repair services of personal and household goods","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","682,736","e"
"2006","Retail trade services, except of motor vehicles and motorcycles; repair services of personal and household goods","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","30,010","e"
"2006","Retail trade services, except of motor vehicles and motorcycles; repair services of personal and household goods","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","142,280,110","e"
"2006","Hotel and restaurant services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","310,358","e"
