"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2011","Italy","Methane","Education","Tonne","246.49",""
"2011","Italy","Methane","Human health and social work activities","Tonne","91.68",""
"2011","Italy","Nitrous oxide","Total - all NACE activities","Tonne","60,199.14",""
"2011","Italy","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","127.61",""
"2011","Italy","Nitrous oxide","Education","Tonne","5.53",""
"2011","Italy","Nitrous oxide","Human health and social work activities","Tonne","1,385.07",""
"2011","Italy","Carbon dioxide","Total - all NACE activities","Tonne","316,366,554",""
"2011","Italy","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,820,688",""
"2011","Italy","Carbon dioxide","Education","Tonne","34,640",""
"2011","Italy","Carbon dioxide","Human health and social work activities","Tonne","1,185,808",""
"2011","Cyprus","Nitrogen oxides","Total - all NACE activities","Tonne","20,301.17",""
"2011","Cyprus","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","157.78",""
"2011","Cyprus","Nitrogen oxides","Education","Tonne","47.84",""
"2011","Cyprus","Nitrogen oxides","Human health and social work activities","Tonne","11.87",""
"2011","Cyprus","Methane","Total - all NACE activities","Tonne","36,697.17",""
"2011","Cyprus","Methane","Public administration and defence; compulsory social security","Tonne","12.1",""
"2011","Cyprus","Methane","Education","Tonne","1.78",""
"2011","Cyprus","Methane","Human health and social work activities","Tonne","1.07",""
"2011","Cyprus","Nitrous oxide","Total - all NACE activities","Tonne","920.87",""
"2011","Cyprus","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","2.98",""
"2011","Cyprus","Nitrous oxide","Education","Tonne","0.67",""
"2011","Cyprus","Nitrous oxide","Human health and social work activities","Tonne","19.43",""
"2011","Cyprus","Carbon dioxide","Total - all NACE activities","Tonne","6,300,668",""
"2011","Cyprus","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","71,139",""
"2011","Cyprus","Carbon dioxide","Education","Tonne","8,675",""
"2011","Cyprus","Carbon dioxide","Human health and social work activities","Tonne","6,196",""
"2011","Latvia","Nitrogen oxides","Total - all NACE activities","Tonne","39,182.39",""
"2011","Latvia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","523.9",""
"2011","Latvia","Nitrogen oxides","Education","Tonne","87.99",""
"2011","Latvia","Nitrogen oxides","Human health and social work activities","Tonne","158.56",""
"2011","Latvia","Methane","Total - all NACE activities","Tonne","70,995.76",""
"2011","Latvia","Methane","Public administration and defence; compulsory social security","Tonne","304.98",""
"2011","Latvia","Methane","Education","Tonne","99.62",""
"2011","Latvia","Methane","Human health and social work activities","Tonne","194.65",""
"2011","Latvia","Nitrous oxide","Total - all NACE activities","Tonne","5,755.29",""
"2011","Latvia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","5.2",""
"2011","Latvia","Nitrous oxide","Education","Tonne","1.55",""
"2011","Latvia","Nitrous oxide","Human health and social work activities","Tonne","9.66",""
"2011","Latvia","Carbon dioxide","Total - all NACE activities","Tonne","7,508,368",""
"2011","Latvia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","109,036",""
"2011","Latvia","Carbon dioxide","Education","Tonne","22,787",""
"2011","Latvia","Carbon dioxide","Human health and social work activities","Tonne","46,926",""
"2011","Lithuania","Nitrogen oxides","Total - all NACE activities","Tonne","55,007.35",""
"2011","Lithuania","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","138.56",""
"2011","Lithuania","Nitrogen oxides","Education","Tonne","151.66",""
"2011","Lithuania","Nitrogen oxides","Human health and social work activities","Tonne","99.95",""
"2011","Lithuania","Methane","Total - all NACE activities","Tonne","131,955.16",""
"2011","Lithuania","Methane","Public administration and defence; compulsory social security","Tonne","38.37",""
"2011","Lithuania","Methane","Education","Tonne","66.54",""
"2011","Lithuania","Methane","Human health and social work activities","Tonne","42.66",""
"2011","Lithuania","Nitrous oxide","Total - all NACE activities","Tonne","9,822.21",""
"2011","Lithuania","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","1.56",""
"2011","Lithuania","Nitrous oxide","Education","Tonne","1.65",""
"2011","Lithuania","Nitrous oxide","Human health and social work activities","Tonne","20.3",""
"2011","Lithuania","Carbon dioxide","Total - all NACE activities","Tonne","14,294,952",""
"2011","Lithuania","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","60,440",""
"2011","Lithuania","Carbon dioxide","Education","Tonne","69,105",""
"2011","Lithuania","Carbon dioxide","Human health and social work activities","Tonne","44,741",""
"2011","Luxembourg","Nitrogen oxides","Total - all NACE activities","Tonne","11,722.63",""
"2011","Luxembourg","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","49.6",""
"2011","Luxembourg","Nitrogen oxides","Education","Tonne","24.3",""
"2011","Luxembourg","Nitrogen oxides","Human health and social work activities","Tonne","46",""
"2011","Luxembourg","Methane","Total - all NACE activities","Tonne","22,476.13",""
"2011","Luxembourg","Methane","Public administration and defence; compulsory social security","Tonne","1.9",""
"2011","Luxembourg","Methane","Education","Tonne","2.2",""
"2011","Luxembourg","Methane","Human health and social work activities","Tonne","2.8",""
"2011","Luxembourg","Nitrous oxide","Total - all NACE activities","Tonne","871.92",""
"2011","Luxembourg","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","0.4",""
"2011","Luxembourg","Nitrous oxide","Education","Tonne","0.14",""
"2011","Luxembourg","Nitrous oxide","Human health and social work activities","Tonne","11.76",""
"2011","Luxembourg","Carbon dioxide","Total - all NACE activities","Tonne","6,676,520",""
"2011","Luxembourg","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","25,000",""
"2011","Luxembourg","Carbon dioxide","Education","Tonne","21,100",""
"2011","Luxembourg","Carbon dioxide","Human health and social work activities","Tonne","32,700",""
"2011","Hungary","Nitrogen oxides","Total - all NACE activities","Tonne","124,133.54",""
"2011","Hungary","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,621.61",""
"2011","Hungary","Nitrogen oxides","Education","Tonne","623.59",""
"2011","Hungary","Nitrogen oxides","Human health and social work activities","Tonne","575.04",""
"2011","Hungary","Methane","Total - all NACE activities","Tonne","300,932.1",""
"2011","Hungary","Methane","Public administration and defence; compulsory social security","Tonne","293.35",""
"2011","Hungary","Methane","Education","Tonne","138.3",""
"2011","Hungary","Methane","Human health and social work activities","Tonne","122.41",""
"2011","Hungary","Nitrous oxide","Total - all NACE activities","Tonne","13,266.19",""
"2011","Hungary","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","16.08",""
"2011","Hungary","Nitrous oxide","Education","Tonne","3.43",""
"2011","Hungary","Nitrous oxide","Human health and social work activities","Tonne","26.41",""
"2011","Hungary","Carbon dioxide","Total - all NACE activities","Tonne","38,192,777",""
"2011","Hungary","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","747,109",""
"2011","Hungary","Carbon dioxide","Education","Tonne","305,280",""
"2011","Hungary","Carbon dioxide","Human health and social work activities","Tonne","271,987",""
"2011","Malta","Nitrogen oxides","Total - all NACE activities","Tonne","7,136.74","s"
"2011","Malta","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","36.24","s"
"2011","Malta","Nitrogen oxides","Education","Tonne","19.48","s"
"2011","Malta","Nitrogen oxides","Human health and social work activities","Tonne","22.61","s"
"2011","Malta","Methane","Total - all NACE activities","Tonne","7,807.15","s"
"2011","Malta","Methane","Public administration and defence; compulsory social security","Tonne","1.49","s"
"2011","Malta","Methane","Education","Tonne","0.46","s"
"2011","Malta","Methane","Human health and social work activities","Tonne","0.94","s"
"2011","Malta","Nitrous oxide","Total - all NACE activities","Tonne","242.16","s"
"2011","Malta","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","0.1","s"
"2011","Malta","Nitrous oxide","Education","Tonne","0.06","s"
"2011","Malta","Nitrous oxide","Human health and social work activities","Tonne","1.44","s"
"2011","Malta","Carbon dioxide","Total - all NACE activities","Tonne","5,654,766","s"
"2011","Malta","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","11,650","s"
"2011","Malta","Carbon dioxide","Education","Tonne","3,529","s"
"2011","Malta","Carbon dioxide","Human health and social work activities","Tonne","7,360","s"
"2011","Netherlands","Nitrogen oxides","Total - all NACE activities","Tonne","473,535.22",""
"2011","Netherlands","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","8,725.24",""
"2011","Netherlands","Nitrogen oxides","Education","Tonne","839.9",""
"2011","Netherlands","Nitrogen oxides","Human health and social work activities","Tonne","1,602.5",""
"2011","Netherlands","Methane","Total - all NACE activities","Tonne","759,692.19",""
"2011","Netherlands","Methane","Public administration and defence; compulsory social security","Tonne","7,415.18",""
"2011","Netherlands","Methane","Education","Tonne","333.45",""
"2011","Netherlands","Methane","Human health and social work activities","Tonne","739.01",""
"2011","Netherlands","Nitrous oxide","Total - all NACE activities","Tonne","26,113.72",""
"2011","Netherlands","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","95.08",""
"2011","Netherlands","Nitrous oxide","Education","Tonne","3.88",""
"2011","Netherlands","Nitrous oxide","Human health and social work activities","Tonne","96.59",""
"2011","Netherlands","Carbon dioxide","Total - all NACE activities","Tonne","167,058,653",""
"2011","Netherlands","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,887,626",""
"2011","Netherlands","Carbon dioxide","Education","Tonne","723,369",""
"2011","Netherlands","Carbon dioxide","Human health and social work activities","Tonne","1,540,845",""
"2011","Austria","Nitrogen oxides","Total - all NACE activities","Tonne","120,427.88",""
"2011","Austria","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","345.09",""
"2011","Austria","Nitrogen oxides","Education","Tonne","507.3",""
"2011","Austria","Nitrogen oxides","Human health and social work activities","Tonne","296.27",""
"2011","Austria","Methane","Total - all NACE activities","Tonne","270,777.94",""
"2011","Austria","Methane","Public administration and defence; compulsory social security","Tonne","22.23",""
"2011","Austria","Methane","Education","Tonne","17.93",""
"2011","Austria","Methane","Human health and social work activities","Tonne","6.11",""
"2011","Austria","Nitrous oxide","Total - all NACE activities","Tonne","10,494.85",""
"2011","Austria","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","7.01",""
"2011","Austria","Nitrous oxide","Education","Tonne","11.8",""
"2011","Austria","Nitrous oxide","Human health and social work activities","Tonne","77.31",""
"2011","Austria","Carbon dioxide","Total - all NACE activities","Tonne","54,215,330",""
"2011","Austria","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","233,840",""
"2011","Austria","Carbon dioxide","Education","Tonne","624,803",""
"2011","Austria","Carbon dioxide","Human health and social work activities","Tonne","237,465",""
"2011","Poland","Nitrogen oxides","Total - all NACE activities","Tonne","794,078.43",""
"2011","Poland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","18,372.77",""
"2011","Poland","Nitrogen oxides","Education","Tonne","20,935.96",""
"2011","Poland","Nitrogen oxides","Human health and social work activities","Tonne","14,966.12",""
"2011","Poland","Methane","Total - all NACE activities","Tonne","1,563,164.2",""
"2011","Poland","Methane","Public administration and defence; compulsory social security","Tonne","531.32",""
"2011","Poland","Methane","Education","Tonne","605.45",""
"2011","Poland","Methane","Human health and social work activities","Tonne","432.81",""
"2011","Poland","Nitrous oxide","Total - all NACE activities","Tonne","65,758.17",""
"2011","Poland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","84.08",""
"2011","Poland","Nitrous oxide","Education","Tonne","95.82",""
"2011","Poland","Nitrous oxide","Human health and social work activities","Tonne","468.49",""
"2011","Poland","Carbon dioxide","Total - all NACE activities","Tonne","293,205,091",""
"2011","Poland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","2,912,639",""
"2011","Poland","Carbon dioxide","Education","Tonne","3,318,983",""
"2011","Poland","Carbon dioxide","Human health and social work activities","Tonne","2,372,582",""
"2011","Portugal","Nitrogen oxides","Total - all NACE activities","Tonne","169,873.6",""
"2011","Portugal","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,227.6",""
"2011","Portugal","Nitrogen oxides","Education","Tonne","441.4",""
"2011","Portugal","Nitrogen oxides","Human health and social work activities","Tonne","2,024.9",""
"2011","Portugal","Methane","Total - all NACE activities","Tonne","541,582.7",""
"2011","Portugal","Methane","Public administration and defence; compulsory social security","Tonne","1,678.4",""
"2011","Portugal","Methane","Education","Tonne","8.2",""
"2011","Portugal","Methane","Human health and social work activities","Tonne","27.5",""
"2011","Portugal","Nitrous oxide","Total - all NACE activities","Tonne","10,557.3",""
"2011","Portugal","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","10",""
"2011","Portugal","Nitrous oxide","Education","Tonne","2.7",""
"2011","Portugal","Nitrous oxide","Human health and social work activities","Tonne","169.1",""
"2011","Portugal","Carbon dioxide","Total - all NACE activities","Tonne","43,727,300",""
"2011","Portugal","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","441,400",""
"2011","Portugal","Carbon dioxide","Education","Tonne","102,100",""
"2011","Portugal","Carbon dioxide","Human health and social work activities","Tonne","471,300",""
"2011","Romania","Nitrogen oxides","Total - all NACE activities","Tonne","221,844.22",""
"2011","Romania","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,416.34",""
"2011","Romania","Nitrogen oxides","Education","Tonne","730.36",""
"2011","Romania","Nitrogen oxides","Human health and social work activities","Tonne","1,070.87",""
"2011","Romania","Methane","Total - all NACE activities","Tonne","1,100,849.65",""
"2011","Romania","Methane","Public administration and defence; compulsory social security","Tonne","75.29",""
"2011","Romania","Methane","Education","Tonne","47.42",""
"2011","Romania","Methane","Human health and social work activities","Tonne","56.38",""
"2011","Romania","Nitrous oxide","Total - all NACE activities","Tonne","23,403.58",""
"2011","Romania","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","7.07",""
"2011","Romania","Nitrous oxide","Education","Tonne","2.65",""
"2011","Romania","Nitrous oxide","Human health and social work activities","Tonne","17.28",""
"2011","Romania","Carbon dioxide","Total - all NACE activities","Tonne","74,303,097",""
"2011","Romania","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","384,653",""
"2011","Romania","Carbon dioxide","Education","Tonne","217,954",""
"2011","Romania","Carbon dioxide","Human health and social work activities","Tonne","282,358",""
"2011","Slovenia","Nitrogen oxides","Total - all NACE activities","Tonne","51,014.72",""
"2011","Slovenia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","25.78",""
"2011","Slovenia","Nitrogen oxides","Education","Tonne","27.75",""
"2011","Slovenia","Nitrogen oxides","Human health and social work activities","Tonne","29.75",""
"2011","Slovenia","Methane","Total - all NACE activities","Tonne","80,485.11",""
"2011","Slovenia","Methane","Public administration and defence; compulsory social security","Tonne","0.95",""
"2011","Slovenia","Methane","Education","Tonne","10.23",""
"2011","Slovenia","Methane","Human health and social work activities","Tonne","11.85",""
"2011","Slovenia","Nitrous oxide","Total - all NACE activities","Tonne","2,457.1",""
"2011","Slovenia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","0.27",""
"2011","Slovenia","Nitrous oxide","Education","Tonne","0.6",""
"2011","Slovenia","Nitrous oxide","Human health and social work activities","Tonne","159.67",""
"2011","Slovenia","Carbon dioxide","Total - all NACE activities","Tonne","13,912,219",""
"2011","Slovenia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","10,267",""
"2011","Slovenia","Carbon dioxide","Education","Tonne","80,790",""
"2011","Slovenia","Carbon dioxide","Human health and social work activities","Tonne","93,194",""
"2011","Slovakia","Nitrogen oxides","Total - all NACE activities","Tonne","74,476.93",""
"2011","Slovakia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","78.03",""
"2011","Slovakia","Nitrogen oxides","Education","Tonne","125.01",""
"2011","Slovakia","Nitrogen oxides","Human health and social work activities","Tonne","125.77",""
"2011","Slovakia","Methane","Total - all NACE activities","Tonne","184,384.63",""
"2011","Slovakia","Methane","Public administration and defence; compulsory social security","Tonne","27.75",""
"2011","Slovakia","Methane","Education","Tonne","55.35",""
"2011","Slovakia","Methane","Human health and social work activities","Tonne","13.78",""
"2011","Slovakia","Nitrous oxide","Total - all NACE activities","Tonne","8,013.1",""
"2011","Slovakia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","2.19",""
"2011","Slovakia","Nitrous oxide","Education","Tonne","4.36",""
"2011","Slovakia","Nitrous oxide","Human health and social work activities","Tonne","1.09",""
"2011","Slovakia","Carbon dioxide","Total - all NACE activities","Tonne","33,221,452",""
"2011","Slovakia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","222,066",""
"2011","Slovakia","Carbon dioxide","Education","Tonne","442,923",""
"2011","Slovakia","Carbon dioxide","Human health and social work activities","Tonne","110,292",""
"2011","Finland","Nitrogen oxides","Total - all NACE activities","Tonne","176,406.48",""
"2011","Finland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,387.84",""
"2011","Finland","Nitrogen oxides","Education","Tonne","203.25",""
"2011","Finland","Nitrogen oxides","Human health and social work activities","Tonne","375.41",""
"2011","Finland","Methane","Total - all NACE activities","Tonne","206,111.84",""
"2011","Finland","Methane","Public administration and defence; compulsory social security","Tonne","58.93",""
"2011","Finland","Methane","Education","Tonne","11.75",""
"2011","Finland","Methane","Human health and social work activities","Tonne","19.24",""
"2011","Finland","Nitrous oxide","Total - all NACE activities","Tonne","15,155.94",""
"2011","Finland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","15.42",""
"2011","Finland","Nitrous oxide","Education","Tonne","1.83",""
"2011","Finland","Nitrous oxide","Human health and social work activities","Tonne","88.99",""
"2011","Finland","Carbon dioxide","Total - all NACE activities","Tonne","54,472,495",""
"2011","Finland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","553,854",""
"2011","Finland","Carbon dioxide","Education","Tonne","68,767",""
"2011","Finland","Carbon dioxide","Human health and social work activities","Tonne","121,848",""
"2011","Sweden","Nitrogen oxides","Total - all NACE activities","Tonne","258,952.98",""
"2011","Sweden","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,146.18",""
"2011","Sweden","Nitrogen oxides","Education","Tonne","331.41",""
"2011","Sweden","Nitrogen oxides","Human health and social work activities","Tonne","705.8",""
"2011","Sweden","Methane","Total - all NACE activities","Tonne","210,535.02",""
"2011","Sweden","Methane","Public administration and defence; compulsory social security","Tonne","54.03",""
"2011","Sweden","Methane","Education","Tonne","119.53",""
"2011","Sweden","Methane","Human health and social work activities","Tonne","187.28",""
"2011","Sweden","Nitrous oxide","Total - all NACE activities","Tonne","17,153.63",""
"2011","Sweden","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","12.69",""
"2011","Sweden","Nitrous oxide","Education","Tonne","4.8",""
"2011","Sweden","Nitrous oxide","Human health and social work activities","Tonne","327.15",""
"2011","Sweden","Carbon dioxide","Total - all NACE activities","Tonne","47,524,805",""
"2011","Sweden","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","305,107",""
"2011","Sweden","Carbon dioxide","Education","Tonne","118,852",""
"2011","Sweden","Carbon dioxide","Human health and social work activities","Tonne","273,187",""
"2011","United Kingdom","Nitrogen oxides","Total - all NACE activities","Tonne","1,291,878.54",""
"2011","United Kingdom","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","30,927.22",""
"2011","United Kingdom","Nitrogen oxides","Education","Tonne","5,736.63",""
"2011","United Kingdom","Nitrogen oxides","Human health and social work activities","Tonne","7,795.64",""
"2011","United Kingdom","Methane","Total - all NACE activities","Tonne","2,484,735.19",""
"2011","United Kingdom","Methane","Public administration and defence; compulsory social security","Tonne","311.1",""
"2011","United Kingdom","Methane","Education","Tonne","296.65",""
"2011","United Kingdom","Methane","Human health and social work activities","Tonne","415.23",""
"2011","United Kingdom","Nitrous oxide","Total - all NACE activities","Tonne","69,116.95",""
"2011","United Kingdom","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","170.26",""
"2011","United Kingdom","Nitrous oxide","Education","Tonne","40.63",""
"2011","United Kingdom","Nitrous oxide","Human health and social work activities","Tonne","1,954.68",""
"2011","United Kingdom","Carbon dioxide","Total - all NACE activities","Tonne","394,946,878",""
"2011","United Kingdom","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","6,052,976",""
"2011","United Kingdom","Carbon dioxide","Education","Tonne","3,434,911",""
"2011","United Kingdom","Carbon dioxide","Human health and social work activities","Tonne","4,765,062",""
"2011","Norway","Nitrogen oxides","Total - all NACE activities","Tonne","279,744.83",""
"2011","Norway","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,890.94",""
"2011","Norway","Nitrogen oxides","Education","Tonne","79.14",""
"2011","Norway","Nitrogen oxides","Human health and social work activities","Tonne","236.44",""
"2011","Norway","Methane","Total - all NACE activities","Tonne","203,907.85",""
"2011","Norway","Methane","Public administration and defence; compulsory social security","Tonne","83.76",""
"2011","Norway","Methane","Education","Tonne","11.88",""
"2011","Norway","Methane","Human health and social work activities","Tonne","28.11",""
"2011","Norway","Nitrous oxide","Total - all NACE activities","Tonne","8,576.89",""
"2011","Norway","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","8.71",""
"2011","Norway","Nitrous oxide","Education","Tonne","1.42",""
"2011","Norway","Nitrous oxide","Human health and social work activities","Tonne","91.04",""
"2011","Norway","Carbon dioxide","Total - all NACE activities","Tonne","50,822,119",""
"2011","Norway","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","256,280",""
"2011","Norway","Carbon dioxide","Education","Tonne","71,946",""
"2011","Norway","Carbon dioxide","Human health and social work activities","Tonne","201,459",""
"2011","Switzerland","Nitrogen oxides","Total - all NACE activities","Tonne","66,763.89",""
"2011","Switzerland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,182.12",""
"2011","Switzerland","Nitrogen oxides","Education","Tonne","83.99",""
"2011","Switzerland","Nitrogen oxides","Human health and social work activities","Tonne","660.77",""
"2011","Switzerland","Methane","Total - all NACE activities","Tonne","204,696.51",""
"2011","Switzerland","Methane","Public administration and defence; compulsory social security","Tonne","340.03",""
"2011","Switzerland","Methane","Education","Tonne","6.89",""
"2011","Switzerland","Methane","Human health and social work activities","Tonne","78.3",""
"2011","Switzerland","Nitrous oxide","Total - all NACE activities","Tonne","8,010.9",""
"2011","Switzerland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","27.93",""
"2011","Switzerland","Nitrous oxide","Education","Tonne","0.91",""
"2011","Switzerland","Nitrous oxide","Human health and social work activities","Tonne","50.77",""
"2011","Switzerland","Carbon dioxide","Total - all NACE activities","Tonne","26,350,819",""
"2011","Switzerland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,314,087",""
"2011","Switzerland","Carbon dioxide","Education","Tonne","70,723",""
"2011","Switzerland","Carbon dioxide","Human health and social work activities","Tonne","693,917",""
"2011","Serbia","Nitrogen oxides","Total - all NACE activities","Tonne","123,394.35",""
"2011","Serbia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","688.85",""
"2011","Serbia","Nitrogen oxides","Education","Tonne","725.14",""
"2011","Serbia","Nitrogen oxides","Human health and social work activities","Tonne","961.89",""
"2011","Serbia","Methane","Total - all NACE activities","Tonne","93,568.85",""
"2011","Serbia","Methane","Public administration and defence; compulsory social security","Tonne","30.56",""
"2011","Serbia","Methane","Education","Tonne","52.2",""
"2011","Serbia","Methane","Human health and social work activities","Tonne","62.2",""
"2011","Serbia","Nitrous oxide","Total - all NACE activities","Tonne","2,381.19",""
"2011","Serbia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","2.31",""
"2011","Serbia","Nitrous oxide","Education","Tonne","3.28",""
"2011","Serbia","Nitrous oxide","Human health and social work activities","Tonne","196.1",""
"2011","Serbia","Carbon dioxide","Total - all NACE activities","Tonne","48,114,365",""
"2011","Serbia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","147,318",""
"2011","Serbia","Carbon dioxide","Education","Tonne","261,143",""
"2011","Serbia","Carbon dioxide","Human health and social work activities","Tonne","309,135",""
"2011","Turkey","Nitrogen oxides","Total - all NACE activities","Tonne","763,634.83",""
"2011","Turkey","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","4,073.27",""
"2011","Turkey","Nitrogen oxides","Education","Tonne","2,177.85",""
"2011","Turkey","Nitrogen oxides","Human health and social work activities","Tonne","2,633.62",""
"2011","Turkey","Methane","Total - all NACE activities","Tonne","2,017,664.15",""
"2011","Turkey","Methane","Public administration and defence; compulsory social security","Tonne","16.89",""
"2011","Turkey","Methane","Education","Tonne","15.73",""
"2011","Turkey","Methane","Human health and social work activities","Tonne","32.79",""
"2011","Turkey","Nitrous oxide","Total - all NACE activities","Tonne","63,206.92",""
"2011","Turkey","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","3.16",""
"2011","Turkey","Nitrous oxide","Education","Tonne","2.94",""
"2011","Turkey","Nitrous oxide","Human health and social work activities","Tonne","3.45",""
"2011","Turkey","Carbon dioxide","Total - all NACE activities","Tonne","259,206,234",""
"2011","Turkey","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","61,648",""
"2011","Turkey","Carbon dioxide","Education","Tonne","57,405",""
"2011","Turkey","Carbon dioxide","Human health and social work activities","Tonne","62,836",""
"2012","European Union (28 countries)","Nitrogen oxides","Total - all NACE activities","Tonne","9,763,438.75","s"
"2012","European Union (28 countries)","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","109,775.16","s"
"2012","European Union (28 countries)","Nitrogen oxides","Education","Tonne","44,153.81","s"
"2012","European Union (28 countries)","Nitrogen oxides","Human health and social work activities","Tonne","48,683.23","s"
"2012","European Union (28 countries)","Methane","Total - all NACE activities","Tonne","17,883,874.6","s"
"2012","European Union (28 countries)","Methane","Public administration and defence; compulsory social security","Tonne","27,795.23","s"
"2012","European Union (28 countries)","Methane","Education","Tonne","14,497.33","s"
"2012","European Union (28 countries)","Methane","Human health and social work activities","Tonne","11,579.99","s"
"2012","European Union (28 countries)","Nitrous oxide","Total - all NACE activities","Tonne","744,574.08","s"
"2012","European Union (28 countries)","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","834.77","s"
"2012","European Union (28 countries)","Nitrous oxide","Education","Tonne","284.35","s"
"2012","European Union (28 countries)","Nitrous oxide","Human health and social work activities","Tonne","8,522.97","s"
"2012","European Union (28 countries)","Carbon dioxide","Total - all NACE activities","Tonne","3,103,608,031","s"
"2012","European Union (28 countries)","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","30,129,964","s"
"2012","European Union (28 countries)","Carbon dioxide","Education","Tonne","18,590,587","s"
"2012","European Union (28 countries)","Carbon dioxide","Human health and social work activities","Tonne","25,394,245","s"
"2012","Belgium","Nitrogen oxides","Total - all NACE activities","Tonne","170,739.07",""
"2012","Belgium","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","4,130.17",""
"2012","Belgium","Nitrogen oxides","Education","Tonne","1,268.01",""
"2012","Belgium","Nitrogen oxides","Human health and social work activities","Tonne","4,236.61",""
"2012","Belgium","Methane","Total - all NACE activities","Tonne","319,215.41",""
"2012","Belgium","Methane","Public administration and defence; compulsory social security","Tonne","118.51",""
"2012","Belgium","Methane","Education","Tonne","255.64",""
"2012","Belgium","Methane","Human health and social work activities","Tonne","212.14",""
"2012","Belgium","Nitrous oxide","Total - all NACE activities","Tonne","21,432.59",""
"2012","Belgium","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","32.18",""
"2012","Belgium","Nitrous oxide","Education","Tonne","8.89",""
"2012","Belgium","Nitrous oxide","Human health and social work activities","Tonne","310.02",""
"2012","Belgium","Carbon dioxide","Total - all NACE activities","Tonne","76,348,250",""
"2012","Belgium","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,397,414",""
"2012","Belgium","Carbon dioxide","Education","Tonne","600,956",""
"2012","Belgium","Carbon dioxide","Human health and social work activities","Tonne","1,483,417",""
